ปี,เทอม,ระบบ,สถานที่จัดการเรียน,คณะ,สาขา,หลักสูตร,รหัสวิชา,ชื่อวิชา,ตอนเรียน,แผ่นที่,ระดับ,จำนวน
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3034302-01,การประชาสัมพันธ์เพื่อการตลาด,B1,682,ปริญญาตรี,22
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3034302-01,การประชาสัมพันธ์เพื่อการตลาด,B1,683,ปริญญาตรี,22
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3034302-01,การประชาสัมพันธ์เพื่อการตลาด,B1,684,ปริญญาตรี,5
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043204-01,การพากย์เสียงรายการวิทยุกระจายเสียงและวิทยุโทรทัศน์,A1,685,ปริญญาตรี,22
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043204-01,การพากย์เสียงรายการวิทยุกระจายเสียงและวิทยุโทรทัศน์,A1,686,ปริญญาตรี,12
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043408-01,การผลิตรายการวิทยุกระจายเสียง,A1,687,ปริญญาตรี,22
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043408-01,การผลิตรายการวิทยุกระจายเสียง,A1,688,ปริญญาตรี,22
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043408-01,การผลิตรายการวิทยุกระจายเสียง,A1,689,ปริญญาตรี,5
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043408-01,การผลิตรายการวิทยุกระจายเสียง,B1,690,ปริญญาตรี,22
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043408-01,การผลิตรายการวิทยุกระจายเสียง,B1,691,ปริญญาตรี,22
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043408-01,การผลิตรายการวิทยุกระจายเสียง,B1,692,ปริญญาตรี,14
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043412-01,การผลิตรายการวิทยุโทรทัศน์เบื้องต้น,A1,693,ปริญญาตรี,18
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043504-01,การบริหารจัดการงานวิทยุกระจายเสียงและวิทยุโทรทัศน์,A1,694,ปริญญาตรี,22
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043504-01,การบริหารจัดการงานวิทยุกระจายเสียงและวิทยุโทรทัศน์,A1,695,ปริญญาตรี,22
2562,1,AEC,มหาวิทยาลัยสวนดุสิต,วิทยาการจัดการ,นิเทศศาสตร์,นิเทศศาสตรบัณฑิต,3043504-01,การบริหารจัดการงานวิทยุกระจายเสียงและวิทยุโทรทัศน์,A1,696,ปริญญาตรี,22
